config.name,config.description,config.content.factory,config.content.factory_path,config.content.factory_args,config.content.ansatz_name,config.content.loss,config.content.loss_path,config.content.variable_args.shift,config.content.variable_args.n,config.content.variable_args.theta,config.content.variable_args.weights,config.content.static_args.a,args.a,args.shift,args.n,args.theta,args.weights,results.nit,results.nfev,results.njev,results.nhev,results.cg_niter,results.cg_stop_cond,results.fun,results.grad,results.lagrangian_grad,results.constr,results.jac,results.constr_nfev,results.constr_njev,results.constr_nhev,results.v,results.method,results.x,results.optimality,results.constr_violation,results.execution_time,results.tr_radius,results.constr_penalty,results.status,results.niter,results.success,results.message
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,2.35619449019,equal,1000,5015,1003,0,1009,4,1.474793565180858,[0.71809854 0.48432457 0.52295295 1.3265187 ],[ 0.07552178 -0.15825218  0.52295295  0.0413652 ],[array([0.])],"[array([[ 1.,  1., -0.,  2.]])]",[5015],[0],[0],[array([-0.64257675])],equality_constrained_sqp,[ 0.62554317  0.23658991 -1.1331547   0.06893346],0.5229529533173136,0.0,39.510271072387695,0.15158914989296784,1.0,0,1000,False,The maximum number of function evaluations is exceeded.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,2.35619449019,covariance,37,185,37,0,63,4,-0.9409825483119292,[1.64889253e-01 1.64877141e-01 3.64623123e-05 3.29501609e-01],[ 9.43178035e-05  8.22051377e-05  3.64623123e-05 -8.82614706e-05],[array([-1.33226763e-15])],"[array([[1., 1., 0., 2.]])]",[185],[0],[0],[array([-0.16479494])],equality_constrained_sqp,[-31.02909482  35.90443034  12.99253082  -1.93766776],9.431780353005847e-05,1.3322676295501878e-15,0.7571020126342773,144.2481988522972,1.0,1,37,True,`gtol` termination condition is satisfied.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,2.35619449019,variance,29,145,29,0,52,4,1.0184365349602333,[5.41345048e-02 5.40530474e-02 2.26310233e-05 1.08199180e-01],[ 3.68526402e-05 -4.46047544e-05  2.26310233e-05  3.87605712e-06],[array([2.66453526e-15])],"[array([[1., 1., 0., 2.]])]",[145],[0],[0],[array([-0.05409765])],equality_constrained_sqp,[-25.45158799  31.20712276  11.38837079  -2.37776739],4.4604754395355384e-05,2.6645352591003757e-15,1.5560479164123535,112.73664741189398,1.0,1,29,True,`gtol` termination condition is satisfied.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,2.35619449019,deterministic,33,180,36,0,59,4,0.09310582034858429,[-1.46655891e-01 -1.46562188e-01 -8.46537277e-06 -2.93216490e-01],[-4.73815042e-05  4.63223168e-05 -8.46537277e-06  5.29593709e-07],[array([-8.8817842e-16])],"[array([[ 1.,  1., -0.,  2.]])]",[180],[0],[0],[array([0.14660851])],equality_constrained_sqp,[ 37.42267311 -32.56822367 -13.57184736  -1.92722472],4.738150417302189e-05,8.881784197001252e-16,1.0537474155426025,3.0722279912874932,1.0,1,33,True,`gtol` termination condition is satisfied.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,2.35619449019,variance_plus_deterministic,52,270,54,0,84,4,1.8071272441940756,[-9.64674766e-02 -9.64648900e-02  1.31680356e-05 -1.93042609e-01],[ 3.54541704e-05  3.80407864e-05  1.31680356e-05 -3.67474784e-05],[array([-5.32907052e-15])],"[array([[ 1.,  1., -0.,  2.]])]",[270],[0],[0],[array([0.09650293])],equality_constrained_sqp,[ 63.94699067 -55.58384133 -23.60777519  -3.68157467],3.804078638704189e-05,5.329070518200751e-15,2.816298484802246,31.123048801697774,1.0,1,52,True,`gtol` termination condition is satisfied.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,3.14159265359,equal,39,210,42,0,66,4,0.9861559494155356,[-2.12534394e-01 -2.12530576e-01 -1.83941653e-06 -4.25076742e-01],[ 2.01445494e-06  5.83303825e-06 -1.83941653e-06 -3.92374660e-06],[array([0.])],"[array([[ 1.,  1., -0.,  2.]])]",[210],[0],[0],[array([0.21253641])],equality_constrained_sqp,[ 37.76331235 -33.2308812  -13.65022889  -1.76621557],5.833038252911482e-06,0.0,2.850099802017212,26.757262170916935,1.0,1,39,True,`gtol` termination condition is satisfied.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,3.14159265359,covariance,37,200,40,0,67,1,-0.839692125355201,[-1.88504204e-01 -1.88540033e-01  9.91578421e-05 -3.76986278e-01],[-1.40559187e-06 -3.72338893e-05  9.91578421e-05  1.93197406e-05],[array([6.66133815e-15])],"[array([[ 1.,  1., -0.,  2.]])]",[200],[0],[0],[array([0.1885028])],equality_constrained_sqp,[ 38.48568617 -33.95578469 -13.9281402   -1.76495074],9.915784208981572e-05,6.661338147750939e-15,1.3260042667388916,109.59032498544485,1.0,1,37,True,`gtol` termination condition is satisfied.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,3.14159265359,variance,28,140,28,0,50,4,1.0372018255435713,[7.36784792e-02 7.36440568e-02 7.84655457e-05 1.47133812e-01],[ 8.01191516e-05  4.56968053e-05  7.84655457e-05 -6.29079785e-05],[array([-8.8817842e-16])],"[array([[1., 1., 0., 2.]])]",[140],[0],[0],[array([-0.07359836])],equality_constrained_sqp,[-24.84771816  30.45604776  11.10367597  -2.3041648 ],8.011915164352068e-05,8.881784197001252e-16,0.5806417465209961,98.36623383892395,1.0,1,28,True,`gtol` termination condition is satisfied.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,3.14159265359,deterministic,35,185,37,0,74,4,0.0706239736923081,[2.78270918e-02 2.78077660e-02 3.26290568e-06 5.56816043e-02],[-5.91927585e-06 -2.52450614e-05  3.26290568e-06  1.55821686e-05],[array([0.])],"[array([[ 1.,  1., -0.,  2.]])]",[185],[0],[0],[array([-0.02783301])],equality_constrained_sqp,[ 23.21162309 -18.30108367  -8.00966276  -1.95526971],2.5245061387284273e-05,0.0,0.9192652702331543,127.51954895452126,1.0,1,35,True,`gtol` termination condition is satisfied.
fourier_small,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierFactory,pulse_opt.pulses.fourier_factory,"['shift', 'n']",Fourier series,FourierLoss,pulse_opt.integrals.losses,"[0.0, 0.5, 1.0]","[1, 2, 3, 4]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,1,3.14159265359,variance_plus_deterministic,42,210,42,0,72,4,1.7853927207951017,[-3.44173920e-02 -3.44247007e-02 -2.36759363e-06 -6.89252121e-02],[ 3.13607922e-05  2.40521258e-05 -2.36759363e-06 -2.77064590e-05],[array([-1.77635684e-15])],"[array([[ 1.,  1., -0.,  2.]])]",[210],[0],[0],[array([0.03444875])],equality_constrained_sqp,[ 39.44836187 -31.51333935 -13.89041695  -3.46751126],3.13607922192774e-05,1.7763568394002505e-15,2.07975435256958,127.73221763557214,1.0,1,42,True,`gtol` termination condition is satisfied.
