,name,description,loss,loss_path,weights,a,shift,n,theta,nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
58,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.2,5,2.35619449019,1000,13715,1055,0,2975,2,0.8662249190264911,"[-5.56389093e-02 -2.83464417e-02 -5.19479241e-02 -7.14852132e-02
 -9.76396839e-03 -6.17161963e-02 -1.45047205e-05 -3.23556849e-06
 -4.41855993e-02  4.41797528e-02 -8.40402722e-02  2.73078455e-02]","[ 5.44911254e-08  3.17308064e-06 -7.89983971e-06  4.09839309e-06
  1.06737412e-05 -1.52807731e-06 -1.45047205e-05 -3.23556849e-06
 -2.77368005e-06 -3.07145038e-06  4.54329135e-07  1.35806964e-06]","[array([-3.48165941e-13]), array([ 6.31642018e-02,  4.64424595e-01, -6.92281716e+01, -2.46794557e+02,
        1.19552387e+02,  4.05031772e+02, -8.83936867e+01, -3.37220576e+02,
        3.11126071e+01,  1.54811795e+02, -3.54748193e+00, -3.16740438e+01])]","[array([[ 1.26007462,  0.64204025,  1.17557049,  1.61803399,  0.22123172,
         1.39680225, -0.        , -0.        ,  1.00000003, -1.        ,
         1.90211305, -0.618034  ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[13715, 0]","[0, 0]","[0, 0]","[array([0.04418282]), array([-3.46914710e-05, -1.75368915e-05,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 6.31642018e-02  4.64424595e-01 -6.92281716e+01 -2.46794557e+02
  1.19552387e+02  4.05031772e+02 -8.83936867e+01 -3.37220576e+02
  3.11126071e+01  1.54811795e+02 -3.54748193e+00 -3.16740438e+01]",1.4504720474815277e-05,3.481659405224491e-13,1036.7696177959442,7.812500000000002e-07,1.0,1.2800000000000007e-06,1.2800000000000007e-06,0,1000,False,The maximum number of function evaluations is exceeded.
59,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.2,5,3.14159265359,1000,13676,1052,0,5968,4,0.8521204453412481,"[-7.27189109e-02 -3.70500013e-02 -6.78856864e-02 -9.34355526e-02
 -1.27751979e-02 -8.06648732e-02  2.24880468e-06 -6.16190303e-06
 -5.77416941e-02  5.77375221e-02 -1.09832250e-01  3.56830127e-02]","[ 1.07779147e-09  3.04744988e-08 -3.21175632e-06 -3.34943366e-06
 -3.34946149e-07 -7.53735421e-06  2.24880468e-06 -6.16190303e-06
  2.58796424e-06 -6.75526613e-06  3.88874671e-06 -4.91307556e-06]","[array([5.68434189e-14]), array([ 9.77267693e-03,  4.22472154e-02, -1.12055413e+01, -2.09349927e+02,
        1.92733784e+01,  3.10629699e+02, -1.60189799e+01, -2.37748843e+02,
        6.55716747e+00,  1.03641805e+02, -5.68721712e-01, -2.08451772e+01])]","[array([[ 1.26007462,  0.64204025,  1.1755706 ,  1.61803399,  0.22123167,
         1.39680224, -0.        , -0.        ,  1.00000008, -1.        ,
         1.90211296, -0.61803398]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[13676, 0]","[0, 0]","[0, 0]","[array([0.05774428]), array([-4.31861061e-05, -2.41186125e-05,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 9.77267693e-03  4.22472154e-02 -1.12055413e+01 -2.09349927e+02
  1.92733784e+01  3.10629699e+02 -1.60189799e+01 -2.37748843e+02
  6.55716747e+00  1.03641805e+02 -5.68721712e-01 -2.08451772e+01]",7.537354209080638e-06,5.684341886080802e-14,937.7786951065063,430.52977058759757,1.0,2.560000000000001e-07,2.560000000000001e-07,0,1000,False,The maximum number of function evaluations is exceeded.
60,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,1,0.78539816339,36,145,29,0,55,1,0.9682297403513535,[0.20065353 0.0600844  0.22245997 0.16162662],[ 1.59594560e-16  6.94973309e-10  5.47215170e-09 -7.79012593e-09],"[array([2.51354493e-13]), array([ 1.01627233e-03,  1.53262329e+01, -1.19341245e+00, -3.20541756e+00])]","[array([[1.34499705, 0.43701603, 1.61803401, 1.1755705 ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[145, 0]","[0, 0]","[0, 0]","[array([-0.13748782]), array([-1.57328199e-02, -1.67074361e-08,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 1.01627233e-03  1.53262329e+01 -1.19341245e+00 -3.20541756e+00],7.790125933215819e-09,2.5135449277513544e-13,1.3749423027038574,1689759.3032333818,1.0,2.560000000000001e-07,2.560000000000001e-07,1,36,True,`gtol` termination condition is satisfied.
61,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,1,1.57079632679,41,160,32,0,70,1,1.090420623830545,[0.31218399 0.09088281 0.33648989 0.24447422],[ 0.00000000e+00  3.11861787e-09 -6.52932969e-09  7.82751117e-09],"[array([-6.26165786e-14]), array([ 1.00031532e-03,  1.26090260e+01, -6.17559627e-01, -2.98787641e+00])]","[array([[1.34499705, 0.43701603, 1.61803401, 1.17557051]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[160, 0]","[0, 0]","[0, 0]","[array([-0.20796219]), array([-3.24754615e-02, -8.31799661e-10,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 1.00031532e-03  1.26090260e+01 -6.17559627e-01 -2.98787641e+00],7.827511167013412e-09,6.261657858885883e-14,3.0118205547332764,28227196.82950936,1.0,1.0240000000000006e-08,1.0240000000000006e-08,1,41,True,`gtol` termination condition is satisfied.
62,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,1,2.35619449019,42,180,36,0,71,1,1.1759149739623158,[0.32377115 0.08958124 0.33167079 0.24097294],[ 2.08166817e-17  5.91321171e-09 -3.91516908e-09  3.19054333e-09],"[array([1.58539848e-13]), array([ 1.00532582e-03,  1.13418044e+01, -4.19435258e-01, -2.78948979e+00])]","[array([[1.34499693, 0.43701602, 1.61803401, 1.1755705 ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[180, 0]","[0, 0]","[0, 0]","[array([-0.20498382]), array([-4.80685375e-02, -2.26193312e-08,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 1.00532582e-03  1.13418044e+01 -4.19435258e-01 -2.78948979e+00],5.913211705862826e-09,1.5853984791647235e-13,4.139336824417114,793848.4697854603,1.0,2.560000000000001e-07,2.560000000000001e-07,1,42,True,`gtol` termination condition is satisfied.
63,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,1,3.14159265359,44,170,34,0,76,4,1.229149327954919,[0.26685685 0.06664358 0.24674515 0.17927083],[-9.71445147e-17 -5.74793579e-09  7.95796223e-09 -8.81641177e-09],"[array([-8.8817842e-16]), array([ 1.00016583e-03,  1.05299575e+01, -3.17021630e-01, -2.62864168e+00])]","[array([[1.34499705, 0.43701603, 1.61803401, 1.1755705 ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[170, 0]","[0, 0]","[0, 0]","[array([-0.15249689]), array([-6.17489884e-02, -9.20706831e-10,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 1.00016583e-03  1.05299575e+01 -3.17021630e-01 -2.62864168e+00],8.816411767309518e-09,8.881784197001252e-16,2.2083871364593506,117477331.9096415,1.0,1.0240000000000006e-08,1.0240000000000006e-08,1,44,True,`gtol` termination condition is satisfied.
64,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,2,0.78539816339,65,406,58,0,176,4,0.7193808630442482,[0.09380867 0.03036404 0.1124216  0.08167908 0.05775582 0.07949407],"[-2.26828826e-12  3.19494474e-09 -1.35140392e-09  7.36346194e-09
 -9.54370231e-09  6.15293649e-11]","[array([-4.08562073e-14]), array([ 1.70654257e-03,  1.38458089e+02, -6.38128561e+00, -5.50856887e+01,
        4.57458276e+00,  1.02864041e+01])]","[array([[1.34499693, 0.43701602, 1.61803401, 1.1755705 , 0.83125387,
        1.14412281]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[406, 0]","[0, 0]","[0, 0]","[array([-0.06948037]), array([-3.57783917e-04, -1.84911497e-09,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 1.70654257e-03  1.38458089e+02 -6.38128561e+00 -5.50856887e+01
  4.57458276e+00  1.02864041e+01]",9.543702314540603e-09,4.085620730620576e-14,10.270523071289062,3824612.87360218,1.0,2.560000000000001e-07,2.560000000000001e-07,1,65,True,`gtol` termination condition is satisfied.
65,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,2,1.57079632679,136,1225,175,0,402,4,0.7830248748167479,[0.15193415 0.04911563 0.18184881 0.13212066 0.09342371 0.12858646],"[ 3.15633316e-12 -3.46994289e-08  7.58518920e-08 -1.91371071e-07
  1.68783119e-07 -2.00174315e-08]","[array([-1.77635684e-15]), array([ 1.06529522e-03,  1.10003830e+02, -3.06427766e+00, -4.61168880e+01,
        2.19280363e+00,  8.97990391e+00])]","[array([[1.34499693, 0.43701602, 1.61803389, 1.17557051, 0.83125384,
        1.14412281]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[1225, 0]","[0, 0]","[0, 0]","[array([-0.1123887]), array([-7.71684189e-04, -1.57501290e-11,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 1.06529522e-03  1.10003830e+02 -3.06427766e+00 -4.61168880e+01
  2.19280363e+00  8.97990391e+00]",1.9137107093447625e-07,1.7763568394002505e-15,32.293522119522095,2.813404801642966e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,136,True,`xtol` termination condition is satisfied.
66,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,2,2.35619449019,199,1792,256,0,613,4,0.8311030018324946,[0.16419458 0.05296442 0.19609806 0.14247335 0.10074482 0.1386623 ],"[ 2.26460842e-12  1.11333248e-07 -1.21776297e-07 -3.23286336e-07
  7.19998577e-07 -6.12478074e-08]","[array([-1.77635684e-15]), array([ 1.04454591e-03,  9.54107917e+01, -2.01447449e+00, -4.06266484e+01,
        1.44148891e+00,  7.97404321e+00])]","[array([[1.34499693, 0.43701603, 1.61803395, 1.1755705 , 0.83125389,
        1.14412281]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[1792, 0]","[0, 0]","[0, 0]","[array([-0.12119535]), array([-1.18721539e-03, -3.36956548e-11,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 1.04454591e-03  9.54107917e+01 -2.01447449e+00 -4.06266484e+01
  1.44148891e+00  7.97404321e+00]",7.199985773420625e-07,1.7763568394002505e-15,52.195764780044556,1.5625000000000008e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,199,True,`xtol` termination condition is satisfied.
67,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,2,3.14159265359,127,1022,146,0,313,4,0.8644994712907953,[0.14319719 0.04601491 0.17036838 0.12378003 0.08752611 0.12046878],"[ 5.95435160e-14 -6.35987497e-08 -2.15244704e-07  1.73412739e-08
  4.19162949e-07  6.33687811e-09]","[array([-1.77635684e-15]), array([ 1.00682615e-03,  8.54022240e+01, -1.51643476e+00, -3.65584006e+01,
        1.08629221e+00,  7.17068235e+00])]","[array([[1.34499693, 0.43701602, 1.61803421, 1.17557051, 0.83125389,
        1.14412281]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[1022, 0]","[0, 0]","[0, 0]","[array([-0.10529357]), array([-1.57765691e-03, -1.52608427e-11,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 1.00682615e-03  8.54022240e+01 -1.51643476e+00 -3.65584006e+01
  1.08629221e+00  7.17068235e+00]",4.191629492944493e-07,1.7763568394002505e-15,31.681219577789307,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,127,True,`xtol` termination condition is satisfied.
68,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,3,0.78539816339,757,7902,878,0,3205,2,0.6348929272783888,"[ 5.62536716e-02  1.82751551e-02  6.76649398e-02  4.91612094e-02
  3.47628447e-02  4.78466851e-02 -7.12095372e-07  4.78569730e-08]","[ 1.67818080e-08 -5.38779223e-07 -7.20484855e-08 -2.98658907e-07
  4.09815476e-07  2.97078605e-07 -7.12095372e-07  4.78569730e-08]","[array([1.64313008e-14]), array([ 5.12885409e-02,  1.26700659e+03, -5.37501522e+01, -6.34196858e+02,
        6.22204275e+01,  1.99297275e+02, -1.97120981e+01, -3.37834987e+01])]","[array([[ 1.34500122,  0.43701602,  1.61803401,  1.1755705 ,  0.83125385,
         1.1441228 , -0.        , -0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[7902, 0]","[0, 0]","[0, 0]","[array([-0.04181928]), array([-6.67663791e-06, -1.28078501e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 5.12885409e-02  1.26700659e+03 -5.37501522e+01 -6.34196858e+02
  6.22204275e+01  1.99297275e+02 -1.97120981e+01 -3.37834987e+01]",7.120953719884625e-07,1.6431300764452317e-14,315.39427304267883,6.2008414600771554e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,757,True,`xtol` termination condition is satisfied.
69,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,3,1.57079632679,228,2286,254,0,871,2,0.672204192064394,"[ 9.32649001e-02  3.02989317e-02  1.12180792e-01  8.15041387e-02
  5.76326983e-02  7.93242219e-02 -2.88186303e-07  2.22837715e-07]","[ 1.41667280e-09 -1.32377882e-07 -2.50819262e-07 -1.62975644e-07
  4.52105280e-07  2.42591958e-07 -2.88186303e-07  2.22837715e-07]","[array([-3.67483821e-14]), array([ 1.11540109e-02,  1.03391859e+03, -2.30087577e+01, -5.44364383e+02,
        2.63481065e+01,  1.78662382e+02, -8.19551111e+00, -2.95899813e+01])]","[array([[ 1.3449974 ,  0.43701602,  1.61803391,  1.1755705 ,  0.8312539 ,
         1.1441228 , -0.        , -0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[2286, 0]","[0, 0]","[0, 0]","[array([-0.0693317]), array([-1.39419336e-05, -1.85698046e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 1.11540109e-02  1.03391859e+03 -2.30087577e+01 -5.44364383e+02
  2.63481065e+01  1.78662382e+02 -8.19551111e+00 -2.95899813e+01]",4.521052796718772e-07,3.674838211509268e-14,111.28344416618347,7.081714580757443e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,228,True,`xtol` termination condition is satisfied.
70,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,3,2.35619449019,277,3114,346,0,1016,2,0.7010994005772138,"[ 1.04169808e-01  3.38409072e-02  1.25297027e-01  9.10350300e-02
  6.43749992e-02  8.86046782e-02  1.75990940e-06 -3.04753434e-06]","[ 2.83514065e-08 -1.53256195e-06 -3.24312000e-06 -9.31405203e-07
  2.85554414e-06  4.02085435e-06  1.75990940e-06 -3.04753434e-06]","[array([-6.77236045e-15]), array([ 4.70222072e-02,  8.78520690e+02, -1.43093458e+01, -4.68433921e+02,
        1.62692059e+01,  1.54979346e+02, -5.01246681e+00, -2.53720277e+01])]","[array([[ 1.34499741,  0.43701602,  1.61803423,  1.1755705 ,  0.83125385,
         1.1441228 , -0.        , -0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[3114, 0]","[0, 0]","[0, 0]","[array([-0.07743981]), array([-1.34301582e-05, -3.45487779e-13,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 4.70222072e-02  8.78520690e+02 -1.43093458e+01 -4.68433921e+02
  1.62692059e+01  1.54979346e+02 -5.01246681e+00 -2.53720277e+01]",4.0208543459624435e-06,6.772360450213455e-15,153.27605676651,5.347597347007074e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,277,True,`xtol` termination condition is satisfied.
71,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,3,3.14159265359,269,2853,317,0,992,2,1.0432004014546148,"[-1.16451845e-01 -3.78531367e-02 -1.40326135e-01 -1.01955523e-01
 -7.20965204e-02 -9.92267253e-02  2.72539245e-07  1.17414791e-07]","[ 4.08412643e-09  2.79126061e-08  2.28908656e-06 -9.54258822e-07
 -3.75495282e-06  4.55900653e-07  2.72539245e-07  1.17414791e-07]","[array([-7.77156117e-16]), array([ 5.56198176e-03,  2.50744062e-02,  1.66347530e+01, -4.53441924e+01,
       -2.18267020e+01,  3.97813863e+01,  8.25596818e+00, -1.12950279e+01])]","[array([[ 1.34499694,  0.43701602,  1.61803398,  1.17557051,  0.83125386,
         1.14412281,  0.        , -0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[2853, 0]","[0, 0]","[0, 0]","[array([0.08672774]), array([-1.96690986e-04, -4.82453737e-05,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 5.56198176e-03  2.50744062e-02  1.66347530e+01 -4.53441924e+01
 -2.18267020e+01  3.97813863e+01  8.25596818e+00 -1.12950279e+01]",3.7549528233843388e-06,7.771561172376096e-16,148.31265497207642,5.172367352369396e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,269,True,`xtol` termination condition is satisfied.
72,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3,4,0.78539816339,1000,11704,1064,0,2019,2,0.6104951374972719,"[ 5.11173680e-02  1.66021589e-02  6.14807899e-02  4.46705979e-02
  3.15904249e-02  4.34811400e-02  2.54557247e-07 -1.38003850e-06
 -2.15980202e-07 -5.37408851e-02]","[ 2.24517352e-06 -4.50540010e-06 -4.70649718e-06 -1.22938784e-06
  2.67290380e-06  4.32847910e-06  2.54557247e-07 -1.38003850e-06
 -2.15980202e-07 -5.90801323e-07]","[array([1.34203759e-12]), array([ 6.63261809e-01,  9.28138752e+02, -4.83350920e+02,  1.62239043e+02,
        7.20592865e+02, -3.64019753e+02, -3.96006622e+02,  1.09806617e+02,
        7.76173284e+01, -2.36094460e+00])]","[array([[ 1.34499359,  0.43701603,  1.618034  ,  1.17557049,  0.83125387,
         1.14412281, -0.        ,  0.        ,  0.        , -1.41421357]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[11704, 0]","[0, 0]","[0, 0]","[array([-0.03800013]), array([-5.19637399e-06, -4.99341433e-11,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 6.63261809e-01  9.28138752e+02 -4.83350920e+02  1.62239043e+02
  7.20592865e+02 -3.64019753e+02 -3.96006622e+02  1.09806617e+02
  7.76173284e+01 -2.36094460e+00]",4.706497178735836e-06,1.3420375921668892e-12,619.9788777828217,1.1951546673742126e-06,1.0,5.120000000000003e-08,5.120000000000003e-08,0,1000,False,The maximum number of function evaluations is exceeded.
