,name,description,loss,loss_path,weights,a,scale,n,theta,nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,status,niter,success,message
0,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,1,0.78539816339,1,2,1,0,0,0,2.6756390586528274,[0.48270714],[0.],"[array([0.]), array([1.])]","[array([[1.]]), array([[1.]])]","[2, 0]","[0, 0]","[0, 0]","[array([-0.48270714]), array([0.])]",equality_constrained_sqp,[1.],0.0,0.0,0.006678104400634766,1.0,1.0,1,1,True,`gtol` termination condition is satisfied.
1,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,1,1.57079632679,1,2,1,0,0,0,2.9243403877979937,[0.09563375],[0.],"[array([0.]), array([1.])]","[array([[1.]]), array([[1.]])]","[2, 0]","[0, 0]","[0, 0]","[array([-0.09563375]), array([0.])]",equality_constrained_sqp,[1.],0.0,0.0,0.00536036491394043,1.0,1.0,1,1,True,`gtol` termination condition is satisfied.
2,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,1,2.35619449019,1,2,1,0,0,0,2.863996577941024,[-0.41472024],[0.],"[array([0.]), array([1.])]","[array([[1.]]), array([[1.]])]","[2, 0]","[0, 0]","[0, 0]","[array([0.41472024]), array([0.])]",equality_constrained_sqp,[1.],0.0,0.0,0.0042514801025390625,1.0,1.0,1,1,True,`gtol` termination condition is satisfied.
3,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,1,3.14159265359,1,2,1,0,0,0,2.6398008442062135,[-1.37671855],[0.],"[array([0.]), array([1.])]","[array([[1.]]), array([[1.]])]","[2, 0]","[0, 0]","[0, 0]","[array([1.37671855]), array([0.])]",equality_constrained_sqp,[1.],0.0,0.0,0.005146980285644531,1.0,1.0,1,1,True,`gtol` termination condition is satisfied.
4,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,2,0.78539816339,14,48,16,0,13,1,0.6532103604452867,[0.02381543 0.02381543],[-4.20603795e-10  4.20603816e-10],"[array([0.]), array([2., 0.])]","[array([[0.5, 0.5]]), array([[1., 0.],
       [0., 1.]])]","[48, 0]","[0, 0]","[0, 0]","[array([-0.04763087]), array([0., 0.])]",equality_constrained_sqp,[-3.06427755  5.06427755],4.206038156651104e-10,0.0,58.22771763801575,7.265101257313818,1.0,1,14,True,`gtol` termination condition is satisfied.
5,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,2,1.57079632679,29,69,23,0,28,1,0.6950870972351401,[0.0349527  0.03495272],[-1.10322887e-08  1.10322888e-08],"[array([-1.11022302e-16]), array([2., 0.])]","[array([[0.5, 0.5]]), array([[1., 0.],
       [0., 1.]])]","[69, 0]","[0, 0]","[0, 0]","[array([-0.06990542]), array([0., 0.])]",equality_constrained_sqp,[-1.53805991  3.53805991],1.1032288763090925e-08,1.1102230246251565e-16,82.96790385246277,3.200615887459176e-09,1.0,2,29,True,`xtol` termination condition is satisfied.
6,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,2,2.35619449019,13,42,14,0,12,1,0.8177571672597219,[-0.04918729 -0.04918731],[ 9.48118856e-09 -9.48118858e-09],"[array([-2.22044605e-16]), array([2., 0.])]","[array([[0.5, 0.5]]), array([[1., 0.],
       [0., 1.]])]","[42, 0]","[0, 0]","[0, 0]","[array([0.0983746]), array([0., 0.])]",equality_constrained_sqp,[ 4.40911739 -2.40911739],9.481188584237188e-09,2.220446049250313e-16,58.63067388534546,6.565373713301683,1.0,1,13,True,`gtol` termination condition is satisfied.
7,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,2,3.14159265359,18,66,22,0,17,1,0.7810715704194817,[-0.08065935 -0.0806594 ],[ 2.10386812e-08 -2.10386813e-08],"[array([0.]), array([2., 0.])]","[array([[0.5, 0.5]]), array([[1., 0.],
       [0., 1.]])]","[66, 0]","[0, 0]","[0, 0]","[array([0.16131875]), array([0., 0.])]",equality_constrained_sqp,[ 3.30418404 -1.30418404],2.103868128322528e-08,0.0,97.19195866584778,3.569769429800734e-09,1.0,2,18,True,`xtol` termination condition is satisfied.
8,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,3,0.78539816339,19,76,19,0,22,1,0.6530960158635265,[0.02373109 0.04746217 0.0237311 ],[ 3.37792314e-09 -6.44439042e-09  9.51085767e-09],"[array([0.]), array([2., 0., 0.])]","[array([[0.5, 1. , 0.5]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[76, 0]","[0, 0]","[0, 0]","[array([-0.04746217]), array([0., 0., 0.])]",equality_constrained_sqp,[-3.0372899  -0.02716795  5.09162581],9.510857674338569e-09,0.0,149.05908966064453,22.95540736316167,1.0,1,19,True,`gtol` termination condition is satisfied.
9,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,3,1.57079632679,23,92,23,0,25,4,0.6948265863590092,[0.03484435 0.06968869 0.03484434],[ 4.54832565e-09 -1.11103814e-09 -2.32624936e-09],"[array([-3.33066907e-16]), array([2., 0., 0.])]","[array([[0.5, 1. , 0.5]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[92, 0]","[0, 0]","[0, 0]","[array([-0.06968869]), array([0., 0., 0.])]",equality_constrained_sqp,[-1.51775267 -0.02059655  3.55894577],4.548325653608298e-09,3.3306690738754696e-16,153.93334007263184,4.549399424658467,1.0,1,23,True,`gtol` termination condition is satisfied.
10,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,3,2.35619449019,21,88,22,0,22,1,0.8177485662199495,[-0.04921586 -0.09843173 -0.04921586],[ 2.44581766e-09 -2.15087984e-09  1.85594206e-09],"[array([-2.22044605e-16]), array([2., 0., 0.])]","[array([[0.5, 1. , 0.5]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[88, 0]","[0, 0]","[0, 0]","[array([0.09843173]), array([0., 0., 0.])]",equality_constrained_sqp,[ 4.41168662e+00 -2.52870041e-03 -2.40662922e+00],2.4458176595132386e-09,2.220446049250313e-16,199.9026689529419,0.7642948306707367,1.0,1,21,True,`gtol` termination condition is satisfied.
11,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,3,3.14159265359,18,72,18,0,18,1,0.7810142773335353,[-0.08085221 -0.16170442 -0.08085221],[-4.35567915e-09 -3.40163092e-10  5.03600552e-09],"[array([0.]), array([2., 0., 0.])]","[array([[0.5, 1. , 0.5]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[72, 0]","[0, 0]","[0, 0]","[array([0.16170442]), array([0., 0., 0.])]",equality_constrained_sqp,[ 3.30917186 -0.00487662 -1.29941862],5.036005515379749e-09,0.0,159.47245597839355,1.3318800512754612,1.0,1,18,True,`gtol` termination condition is satisfied.
12,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,4,0.78539816339,23,120,24,0,36,4,0.650607938002775,[0.02333755 0.04667508 0.04667507 0.02333754],[ 9.29948229e-09  1.29942926e-09 -6.15115134e-09  4.03961919e-10],"[array([0.]), array([2., 0., 0., 0.])]","[array([[0.5, 1. , 1. , 0.5]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[120, 0]","[0, 0]","[0, 0]","[array([-0.04667508]), array([0., 0., 0., 0.])]",equality_constrained_sqp,[-3.12801916  0.11890209 -0.16278962  5.21579422],9.299482291863503e-09,0.0,294.7873582839966,9.242853980640447,1.0,1,23,True,`gtol` termination condition is satisfied.
13,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,4,1.57079632679,43,250,50,0,78,4,0.6917388916481684,[0.03443186 0.06886379 0.06886374 0.0344319 ],[-2.13998982e-08  2.32382351e-08 -2.09521735e-08  1.68277747e-08],"[array([-1.11022302e-16]), array([2., 0., 0., 0.])]","[array([[0.5       , 1.00000001, 1.        , 0.5       ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[250, 0]","[0, 0]","[0, 0]","[array([-0.06886376]), array([0., 0., 0., 0.])]",equality_constrained_sqp,[-1.56429397  0.06082851 -0.09477986  3.63219668],2.3238235100087046e-08,1.1102230246251565e-16,684.7275390625,1.8567576010328239e-09,1.0,2,43,True,`xtol` termination condition is satisfied.
14,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,4,2.35619449019,34,165,33,0,50,2,0.8134467767417305,[-0.04864188 -0.09728377 -0.09728375 -0.04864186],[-4.41718823e-09 -1.49093619e-08  7.44237992e-09  1.93511520e-08],"[array([-4.4408921e-16]), array([2., 0., 0., 0.])]","[array([[0.5, 1. , 1. , 0.5]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[165, 0]","[0, 0]","[0, 0]","[array([0.09728376]), array([0., 0., 0., 0.])]",equality_constrained_sqp,[ 4.46487287 -0.06614819  0.06060789 -2.45379226],1.935115202106319e-08,4.440892098500626e-16,554.4759089946747,6.9657868947500625e-09,1.0,2,34,True,`xtol` termination condition is satisfied.
15,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,4,3.14159265359,23,155,31,0,41,4,0.7772142900502037,[-0.07958303 -0.15916611 -0.15916605 -0.07958306],[ 8.84243445e-09 -2.45702435e-08  2.87697004e-08 -1.72413486e-08],"[array([0.]), array([2., 0., 0., 0.])]","[array([[0.5       , 0.99999999, 1.        , 0.49999999]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[155, 0]","[0, 0]","[0, 0]","[array([0.15916608]), array([0., 0., 0., 0.])]",equality_constrained_sqp,[ 3.3485172  -0.04900504  0.03974391 -1.32999494],2.87697003720222e-08,0.0,482.4689087867737,4.295614111594675e-09,1.0,2,23,True,`xtol` termination condition is satisfied.
16,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,5,0.78539816339,37,252,42,0,68,1,0.6477673170119899,[0.02284732 0.04569464 0.04569466 0.04569463 0.02284734],"[-3.61780560e-09  1.03245874e-09  2.99645533e-09 -6.41812186e-09
  8.39621821e-09]","[array([2.22044605e-16]), array([2., 0., 0., 0., 0.])]","[array([[0.5       , 0.99999972, 1.        , 0.99999972, 0.5       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[252, 0]","[0, 0]","[0, 0]","[array([-0.04569465]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[-3.22288832  0.15906761  0.01179893 -0.24148461  5.36412439],8.396218206807582e-09,2.220446049250313e-16,777.0815181732178,0.009927524748988566,1.0,1,37,True,`gtol` termination condition is satisfied.
17,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,5,1.57079632679,36,198,33,0,71,4,0.688115980836425,[0.03385759 0.06771523 0.06771523 0.06771517 0.0338576 ],"[-1.40396047e-08  2.98730818e-08  9.69237422e-09 -3.02360807e-08
 -4.61914570e-09]","[array([0.]), array([2., 0., 0., 0., 0.])]","[array([[0.5       , 0.9999997 , 1.        , 0.99999971, 0.5       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[198, 0]","[0, 0]","[0, 0]","[array([-0.06771522]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[-1.61129085  0.07901464  0.00929943 -0.14417193  3.72300653],3.023608069474548e-08,0.0,646.3020210266113,5.761158820349538e-09,1.0,2,36,True,`xtol` termination condition is satisfied.
18,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,5,2.35619449019,41,312,52,0,99,1,0.8082105298118428,[-0.04789848 -0.09579699 -0.09579698 -0.09579695 -0.04789847],"[ 1.83286780e-08 -3.56394817e-08  7.81140667e-09  9.06400192e-09
  1.91994522e-08]","[array([2.22044605e-16]), array([2., 0., 0., 0., 0.])]","[array([[0.5      , 0.9999997, 1.       , 0.9999997, 0.5      ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[312, 0]","[0, 0]","[0, 0]","[array([0.09579699]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ 4.53186016e+00 -1.00416810e-01  1.97036315e-03  8.67060796e-02
 -2.50837943e+00]",3.56394816575234e-08,2.220446049250313e-16,1305.5293056964874,7.248394644571253e-09,1.0,2,41,True,`xtol` termination condition is satisfied.
19,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,5,3.14159265359,40,264,44,0,89,4,0.7725928763692425,[-0.07810169 -0.1562034  -0.15620337 -0.15620332 -0.07810171],"[ 6.30644842e-09 -5.19635342e-08  2.83501903e-08  2.65014345e-08
 -1.20826420e-08]","[array([4.4408921e-16]), array([2., 0., 0., 0., 0.])]","[array([[0.5       , 0.99999972, 1.        , 0.9999997 , 0.50000001]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[264, 0]","[0, 0]","[0, 0]","[array([0.1562034]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ 3.39897422e+00 -7.55473335e-02  2.97633107e-03  5.49609702e-02
 -1.36375417e+00]",5.1963534170029746e-08,4.440892098500626e-16,1265.8231642246246,1.7859241896669653e-09,1.0,2,40,True,`xtol` termination condition is satisfied.
20,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,6,0.78539816339,41,329,47,0,110,4,0.643825781902131,[0.02214698 0.04429257 0.04429397 0.04429397 0.04429257 0.02214698],"[-3.86281039e-09  1.44748607e-09 -4.10492709e-10 -4.10492709e-10
  1.44748607e-09 -2.84979710e-10]","[array([2.22044605e-16]), array([2., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.99996834, 1.        , 1.        , 0.99996834,
        0.5       ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[329, 0]","[0, 0]","[0, 0]","[array([-0.04429397]), array([0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,[-3.35942413  0.25481118 -0.06484307  0.08453306 -0.38114764  5.57270908],3.86281039446712e-09,2.220446049250313e-16,1270.491412639618,0.009211315053125417,1.0,1,41,True,`gtol` termination condition is satisfied.
21,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,6,1.57079632679,45,357,51,0,106,1,0.6830243975203416,[0.03297711 0.06595215 0.06595425 0.06595424 0.06595217 0.03297711],"[-1.20162387e-08 -3.11259181e-09  1.07874856e-09 -6.37183203e-09
  1.82563552e-08 -7.68416206e-09]","[array([-2.22044605e-16]), array([2., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.99996832, 1.        , 1.        , 0.99996834,
        0.5       ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[357, 0]","[0, 0]","[0, 0]","[array([-0.06595424]), array([0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,[-1.67983742  0.12772375 -0.03393149  0.04971341 -0.22995058  3.85272077],1.8256355163726035e-08,2.220446049250313e-16,1475.6545014381409,8.982474130089574e-09,1.0,2,45,True,`xtol` termination condition is satisfied.
22,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,6,2.35619449019,42,252,36,0,82,4,0.8004103189025958,[-0.04671509 -0.09342724 -0.09343019 -0.09343021 -0.09342723 -0.04671509],"[ 1.02454746e-08 -5.64297072e-09  3.78342491e-09 -1.85683169e-08
  9.25819048e-09  1.20940986e-08]","[array([-2.22044605e-16]), array([2., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.99996832, 1.        , 1.        , 0.99996832,
        0.5       ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[252, 0]","[0, 0]","[0, 0]","[array([0.0934302]), array([0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,[ 4.63591706 -0.1692218   0.03849205 -0.03451143  0.14205899 -2.5895544 ],1.8568316884071123e-08,2.220446049250313e-16,1230.4277093410492,5.2854034464836124e-09,1.0,2,42,True,`xtol` termination condition is satisfied.
23,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,6,3.14159265359,34,210,30,0,76,4,0.765743072730037,[-0.07586485 -0.15172493 -0.15172972 -0.15172974 -0.15172495 -0.07586489],"[ 1.95969924e-08  4.39968678e-09  1.93240038e-08 -4.15821261e-09
 -1.90825296e-08 -2.05638196e-08]","[array([-1.11022302e-16]), array([2., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.99996834, 1.00000001, 1.        , 0.99996833,
        0.5       ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[210, 0]","[0, 0]","[0, 0]","[array([0.15172974]), array([0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,[ 3.47686799 -0.1267658   0.02819395 -0.02254366  0.08936891 -1.41337716],2.0563819605468048e-08,1.1102230246251565e-16,986.9007034301758,8.69100949844853e-09,1.0,2,34,True,`xtol` termination condition is satisfied.
24,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,7,0.78539816339,56,544,68,0,165,2,0.6390373948385595,"[0.0212709  0.04252359 0.0425418  0.04254179 0.04254181 0.04252356
 0.02127092]","[-1.04219912e-08  2.78800944e-08 -8.61125064e-09 -2.35124118e-08
 -1.16067005e-09  5.52835258e-09  1.02024312e-08]","[array([0.]), array([2., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.99957094, 1.        , 1.        , 1.        ,
        0.99957094, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 1.]])]","[544, 0]","[0, 0]","[0, 0]","[array([-0.04254181]), array([0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[-3.5345069   0.36957466 -0.08257048 -0.01206116  0.13204414 -0.56413337
  5.84863236]",2.788009437204586e-08,0.0,2470.4343979358673,5.653358830474172e-09,1.0,2,56,True,`xtol` termination condition is satisfied.
25,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,7,1.57079632679,56,536,67,0,148,2,1.193187518610659,"[0.03137054 0.06271419 0.06274119 0.06274121 0.06274116 0.06271429
 0.03137061]","[-4.37015288e-08 -5.86742959e-08  1.71181203e-08  3.20192815e-08
 -1.26842021e-08  3.40157456e-08  2.00910708e-08]","[array([-4.4408921e-16]), array([2., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.99957094, 1.        , 1.        , 1.        ,
        0.99957093, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 1.]])]","[536, 0]","[0, 0]","[0, 0]","[array([-0.06274117]), array([0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[-1.16147578e+00 -4.44386895e+00  3.38958428e-01  1.36207225e-03
 -3.43413486e-01  4.24245652e+00  3.57031378e+00]",5.867429589412332e-08,4.440892098500626e-16,3210.7280552387238,4.51868609557944e-09,1.0,2,56,True,`xtol` termination condition is satisfied.
26,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.05,7,2.35619449019,46,448,56,0,124,2,0.7905707669001818,"[-0.0451789  -0.09031916 -0.09035783 -0.09035785 -0.09035789 -0.09031918
 -0.0451789 ]","[ 4.08253908e-08 -4.43740687e-08  5.64299399e-08  2.66276175e-08
 -1.06252855e-08 -6.67258105e-08  3.64144855e-08]","[array([0.]), array([2., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.99957094, 1.        , 1.        , 1.        ,
        0.99957094, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 1.]])]","[448, 0]","[0, 0]","[0, 0]","[array([0.09035788]), array([0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ 4.78326187e+00 -2.63845169e-01  5.92145100e-02 -2.63541635e-03
 -4.82432107e-02  2.13226606e-01 -2.69873994e+00]",6.672581046029968e-08,0.0,2570.248628616333,8.97019654315332e-09,1.0,2,46,True,`xtol` termination condition is satisfied.
