config.name,config.description,config.content.factory,config.content.factory_path,config.content.factory_args,config.content.ansatz_name,config.content.loss,config.content.loss_path,config.content.variable_args.shift,config.content.variable_args.n,config.content.variable_args.theta,config.content.variable_args.weights,config.content.static_args.a,args.a,args.shift,args.n,args.theta,args.weights,results.nit,results.nfev,results.njev,results.nhev,results.cg_niter,results.cg_stop_cond,results.fun,results.grad,results.lagrangian_grad,results.constr,results.jac,results.constr_nfev,results.constr_njev,results.constr_nhev,results.v,results.method,results.x,results.optimality,results.constr_violation,results.execution_time,results.tr_radius,results.constr_penalty,results.status,results.niter,results.success,results.message
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,0.78539816339,equal,21,84,21,0,24,1,0.9751835303563346,[0.17238628 0.08624385 0.05751657],[-3.19702563e-05  3.47273622e-05  4.38197238e-05],[array([-8.8817842e-16])],"[array([[1.        , 0.50000002, 0.33333333]])]",[84],[0],[0],[array([-0.17241825])],equality_constrained_sqp,[-5.77941611  1.80853611 17.62544417],4.3819723830003376e-05,8.881784197001252e-16,0.3160240650177002,71.47063198140629,1.0,1,21,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,0.78539816339,covariance,21,84,21,0,24,1,-0.8743501437962111,[0.1746287  0.08735063 0.0581886 ],[-8.19031404e-06  3.21819442e-05 -2.37019742e-05],[array([5.69303715e-08])],"[array([[1.        , 0.5       , 0.33333333]])]",[84],[0],[0],[array([-0.17463689])],equality_constrained_sqp,[-5.29037533  0.44688068 18.20080515],3.218194422482945e-05,5.693037152809666e-08,0.4022650718688965,51.365963668397974,1.0,1,21,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,0.78539816339,variance,10,40,10,0,12,1,1.0010919912120857,[0.00440811 0.002198   0.00142208],[ 1.38038680e-05  8.52476466e-07 -4.26903188e-05],[array([-4.1878061e-09])],"[array([[1.        , 0.5       , 0.33333333]])]",[40],[0],[0],[array([-0.0043943])],equality_constrained_sqp,[-1.53295011  2.64878827  3.62566791],4.2690318781283664e-05,4.187806101896285e-09,0.047933101654052734,10.695900360348578,1.0,1,10,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,0.78539816339,deterministic,13,52,13,0,12,4,0.2524394642578197,[0.08253734 0.04120283 0.02758729],[ 5.85782716e-06 -6.29114436e-05  7.67936842e-05],[array([0.])],"[array([[1.        , 0.5       , 0.33333333]])]",[52],[0],[0],[array([-0.08253148])],equality_constrained_sqp,[-13.47465649  16.1358749   19.22015712],7.67936842250537e-05,0.0,0.10124588012695312,47.6854227974755,1.0,1,13,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,0.78539816339,variance_plus_deterministic,35,148,37,0,53,4,1.7485070761973867,[0.05720934 0.02863928 0.01911617],[-2.40782963e-05  2.25769674e-05  3.83694381e-05],[array([-7.62675256e-10])],"[array([[1.00000001, 0.5       , 0.33333333]])]",[148],[0],[0],[array([-0.05723341])],equality_constrained_sqp,[ -6.63428289 -13.90535586  43.76088246],3.8369438103195985e-05,7.626752562828187e-10,0.8483784198760986,127.8026409899343,1.0,1,35,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,1.57079632679,equal,29,124,31,0,36,1,1.1311599800007497,[0.27099039 0.13550007 0.09033512],[-3.01350015e-06  3.36791027e-06  3.98863506e-06],[array([8.16310575e-10])],"[array([[1.00000001, 0.50000001, 0.33333333]])]",[124],[0],[0],[array([-0.2709934])],equality_constrained_sqp,[-2.36124953 -3.88144058 15.90590947],3.988635057336487e-06,8.163105746916699e-10,0.5890774726867676,64.5774283055041,1.0,1,29,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,1.57079632679,covariance,28,116,29,0,34,1,-0.714077883568754,[0.28105963 0.14051123 0.09368534],[ 7.12339711e-06 -1.50258620e-05  1.16860147e-06],[array([-8.36413427e-09])],"[array([[0.99999999, 0.49999999, 0.33333334]])]",[116],[0],[0],[array([-0.28105251])],equality_constrained_sqp,[-2.02869836 -5.19744812 16.88226724],1.502586199930711e-05,8.364134274074786e-09,0.26429009437561035,94.89268240252066,1.0,1,28,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,1.57079632679,variance,21,84,21,0,27,4,1.007982007225402,[0.02781811 0.01391183 0.00927301],[-1.09449972e-06  2.22792922e-06 -5.83947162e-08],[array([2.05006501e-09])],"[array([[0.99999998, 0.5       , 0.33333333]])]",[84],[0],[0],[array([-0.0278192])],equality_constrained_sqp,[  3.37724166 -24.91697316  30.24373477],2.227929217789998e-06,2.0500650066423987e-09,0.3480987548828125,98.559977559342,1.0,1,21,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,1.57079632679,deterministic,25,100,25,0,29,4,0.3388036900916163,[0.15917845 0.07956283 0.05294789],[ 3.70243029e-05 -7.88393692e-06 -9.92470038e-05],[array([1.67403869e-11])],"[array([[1.        , 0.50000001, 0.33333333]])]",[100],[0],[0],[array([-0.15914142])],equality_constrained_sqp,[-6.19067443  3.53754993 16.26569839],9.924700377567097e-05,1.674038685450796e-11,0.18707489967346191,56.2448794955252,1.0,1,25,True,`gtol` termination condition is satisfied.
power,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerFactory,pulse_opt.pulses.power_factory,"['shift', 'n']",Power series,PowerLoss,pulse_opt.integrals.losses,"[0.0, 0.25, 0.5, 0.75, 1.0]","[1, 2, 4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,1.0,0.0,2,1.57079632679,variance_plus_deterministic,30,132,33,0,41,1,1.8130034690626982,[0.12876406 0.06441582 0.04291392],[-1.05920538e-05  2.84920353e-05 -1.09618918e-05],[array([-1.65006249e-08])],"[array([[0.99999999, 0.5       , 0.33333333]])]",[132],[0],[0],[array([-0.12877465])],equality_constrained_sqp,[ -1.95020511 -16.31382718  33.32135604],2.84920353424839e-05,1.650062486646675e-08,0.5429325103759766,103.81398984506464,1.0,1,30,True,`gtol` termination condition is satisfied.
