,name,description,loss,loss_path,weights,a,shift,n,theta,nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
82,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,1,2.35619449019,53,141,47,0,46,1,1.3648869466154783,[ 0.38997465 -0.19498676],[-1.50139732e-09 -3.00279465e-09],"[array([0.]), array([5.57553514, 9.15107029])]","[array([[ 1. , -0.5]]), array([[1., 0.],
       [0., 1.]])]","[141, 0]","[0, 0]","[0, 0]","[array([-0.3899735]), array([-1.14802948e-06,  0.00000000e+00])]",tr_interior_point,[5.57553514 9.15107029],3.002794651818519e-09,0.0,0.5966148376464844,304962.94264762866,1.0,6.400000000000003e-06,6.400000000000003e-06,1,53,True,`gtol` termination condition is satisfied.
83,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,1,3.14159265359,76,207,69,0,67,1,1.4694644876907368,[ 0.31398882 -0.15699438],[4.05863003e-10 8.11725687e-10],"[array([0.]), array([4.87449258, 7.74898515])]","[array([[ 1. , -0.5]]), array([[1., 0.],
       [0., 1.]])]","[207, 0]","[0, 0]","[0, 0]","[array([-0.31398876]), array([-5.25461516e-08,  0.00000000e+00])]",tr_interior_point,[4.87449258 7.74898515],8.117256866668754e-10,0.0,0.546640157699585,805525.3560833153,1.0,2.560000000000001e-07,2.560000000000001e-07,1,76,True,`gtol` termination condition is satisfied.
84,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,2,0.78539816339,28,84,21,0,26,1,0.9751833775129581,[ 0.1726863  -0.08634311  0.05756207],[-2.67915969e-09 -4.41436109e-09  1.41593724e-09],"[array([-1.17745813e-11]), array([13.64859995, 37.03235396, 17.60273109])]","[array([[ 1.        , -0.5       ,  0.33333333]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[84, 0]","[0, 0]","[0, 0]","[array([-0.17268621]), array([-9.37750003e-08,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[13.64859995 37.03235396 17.60273109],4.414361085003371e-09,1.177458130996456e-11,0.31417393684387207,345704.32188241347,1.0,1.2800000000000007e-06,1.2800000000000007e-06,1,28,True,`gtol` termination condition is satisfied.
85,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,2,1.57079632679,47,152,38,0,46,4,1.1311599795072427,[ 0.27101616 -0.13550808  0.09033872],[-1.82027047e-10  1.69444012e-09  3.08774144e-09],"[array([-2.66453526e-15]), array([ 9.66308197, 27.92978429, 15.90543055])]","[array([[ 1.        , -0.5       ,  0.33333333]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[152, 0]","[0, 0]","[0, 0]","[array([-0.27101616]), array([-1.05786317e-09,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 9.66308197 27.92978429 15.90543055],3.0877414375352075e-09,2.6645352591003757e-15,0.43086671829223633,43328921.66392803,1.0,1.0240000000000006e-08,1.0240000000000006e-08,1,47,True,`gtol` termination condition is satisfied.
86,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,2,2.35619449019,48,156,39,0,47,4,1.2451974390578404,[ 0.28177064 -0.14088532  0.09392354],[-3.67750280e-10 -4.64791178e-10  4.06064446e-10],"[array([0.]), array([ 8.1414915 , 23.86099135, 14.36701254])]","[array([[ 1.        , -0.5       ,  0.33333333]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[156, 0]","[0, 0]","[0, 0]","[array([-0.28177063]), array([-6.28399705e-09,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 8.1414915  23.86099135 14.36701254],4.647911777677649e-10,0.0,0.80255126953125,18655925.027235977,1.0,5.120000000000003e-08,5.120000000000003e-08,1,48,True,`gtol` termination condition is satisfied.
87,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,2,3.14159265359,122,548,137,0,149,2,1.3210660913412873,[ 0.2307768  -0.11538828  0.07692557],[ 5.31327620e-08  9.65211854e-08 -1.46165079e-08],"[array([0.]), array([ 7.27520392, 21.26949613, 13.07863243])]","[array([[ 1.        , -0.5       ,  0.33333333]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[548, 0]","[0, 0]","[0, 0]","[array([-0.23077675]), array([-1.28567632e-09,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 7.27520392 21.26949613 13.07863243],9.652118541925159e-08,0.0,2.5152931213378906,6.943138844637639e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,122,True,`xtol` termination condition is satisfied.
88,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,3,0.78539816339,101,490,98,0,172,4,0.7190425802182147,[ 0.0838366  -0.04191808  0.02794593 -0.020959  ],[1.38702795e-08 2.18106702e-07 3.98981269e-07 1.51242741e-07],"[array([0.]), array([ 31.16944494, 232.36130065, 495.99141666, 317.27706735])]","[array([[ 1.        , -0.5       ,  0.33333333, -0.25      ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[490, 0]","[0, 0]","[0, 0]","[array([-0.08383659]), array([-7.9985072e-11,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00])]",tr_interior_point,[ 31.16944494 232.36130065 495.99141666 317.27706735],3.9898126913406884e-07,0.0,3.246835470199585,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,101,True,`xtol` termination condition is satisfied.
89,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,3,1.57079632679,79,460,92,0,134,2,0.7982705562287218,[ 0.14372561 -0.07186278  0.04790857 -0.03593137],[5.47774669e-09 2.00446569e-08 3.35667267e-08 2.65773088e-08],"[array([0.]), array([ 20.55165974, 146.9301733 , 303.96313303, 189.63046973])]","[array([[ 1.00000001, -0.5       ,  0.33333333, -0.25      ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[460, 0]","[0, 0]","[0, 0]","[array([-0.1437256]), array([-1.12626479e-10,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 20.55165974 146.9301733  303.96313303 189.63046973],3.35667267176154e-08,0.0,2.8857550621032715,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,79,True,`xtol` termination condition is satisfied.
90,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,3,2.35619449019,93,580,116,0,169,4,0.8607023491382335,[ 0.16003222 -0.08001604  0.0533441  -0.04000804],[2.25422897e-08 6.40524649e-08 3.43495751e-08 7.86366100e-09],"[array([0.]), array([ 16.75389464, 115.94053866, 234.32715339, 143.57070577])]","[array([[ 0.99999999, -0.5       ,  0.33333333, -0.25      ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[580, 0]","[0, 0]","[0, 0]","[array([-0.1600322]), array([-2.02566534e-10,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 16.75389464 115.94053866 234.32715339 143.57070577],6.405246494312067e-08,0.0,4.510733604431152,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,93,True,`xtol` termination condition is satisfied.
91,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,3,3.14159265359,111,590,118,0,156,4,0.9052603219379465,[ 0.14264832 -0.07132406  0.04754942 -0.03566207],[ 4.37359960e-08  8.23539038e-08 -5.10783178e-09  3.42573559e-09],"[array([0.]), array([ 14.70724715,  99.0280543 , 196.36137205, 118.58804271])]","[array([[ 1.00000001, -0.5       ,  0.33333333, -0.25      ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[590, 0]","[0, 0]","[0, 0]","[array([-0.14264828]), array([-3.41485759e-10,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[ 14.70724715  99.0280543  196.36137205 118.58804271],8.235390376587493e-08,0.0,3.329411506652832,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,111,True,`xtol` termination condition is satisfied.
92,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,4,0.78539816339,115,990,165,0,256,2,0.7127694744711746,[ 0.07345596 -0.03672796  0.02448571 -0.01836389  0.01469141],"[-9.42462668e-08  6.49387393e-08  3.57185459e-07  1.27382853e-07
  1.97497657e-07]","[array([0.]), array([ 35.70446535, 312.66404535, 840.86814091, 845.03092529,
       262.97954172])]","[array([[ 1.00000001, -0.5       ,  0.33333333, -0.25      ,  0.2       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[990, 0]","[0, 0]","[0, 0]","[array([-0.07345606]), array([1.6572487e-11, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00])]",tr_interior_point,[ 35.70446535 312.66404535 840.86814091 845.03092529 262.97954172],3.571854593972801e-07,0.0,6.961906433105469,1.1518085051605006e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,115,True,`xtol` termination condition is satisfied.
93,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,4,1.57079632679,98,720,120,0,206,2,0.780111593109523,[ 0.12072343 -0.06036167  0.04024124 -0.03018079  0.02414471],"[-3.19272835e-10  3.95815880e-08  9.83574747e-08  6.72058146e-08
  2.06284794e-08]","[array([0.]), array([ 24.7023122 , 219.02139824, 609.98292662, 654.32836757,
       230.31418301])]","[array([[ 1.00000001, -0.5       ,  0.33333333, -0.25      ,  0.2       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[720, 0]","[0, 0]","[0, 0]","[array([-0.12072342]), array([-8.23873102e-11,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00])]",tr_interior_point,[ 24.7023122  219.02139824 609.98292662 654.32836757 230.31418301],9.835747465103406e-08,0.0,5.164125204086304,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,98,True,`xtol` termination condition is satisfied.
94,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,4,2.35619449019,192,1638,273,0,382,2,0.8315145409018282,[ 0.13109764 -0.06554822  0.04370291 -0.03277377  0.02621945],"[-5.18212162e-07  8.56973764e-07  3.52281365e-06  7.66087499e-07
 -1.80251507e-07]","[array([0.]), array([ 20.69916992, 183.00724375, 515.26250474, 566.39749585,
       208.24828836])]","[array([[ 1.00000001, -0.5       ,  0.33333334, -0.25      ,  0.2       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[1638, 0]","[0, 0]","[0, 0]","[array([-0.13109816]), array([1.11065942e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00])]",tr_interior_point,[ 20.69916992 183.00724375 515.26250474 566.39749585 208.24828836],3.5228136513534847e-06,0.0,12.658382654190063,5.100296836755442e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,192,True,`xtol` termination condition is satisfied.
95,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,4,3.14159265359,176,1374,229,0,406,2,1.3261964535104367,[ 0.03225258 -0.01612504  0.01075185 -0.00806394  0.00645033],"[ 8.91325267e-08  1.20025076e-06  1.02421242e-06 -8.14415561e-07
 -1.70075899e-07]","[array([1.57651669e-14]), array([ 52.98269236, 358.63019843, 752.40614117, 499.32396763,
         6.80675851])]","[array([[ 0.99999999, -0.5       ,  0.33333333, -0.25      ,  0.2       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[1374, 0]","[0, 0]","[0, 0]","[array([-0.03225249]), array([-7.04078473e-11,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00])]",tr_interior_point,[ 52.98269236 358.63019843 752.40614117 499.32396763   6.80675851],1.2002507550831765e-06,1.5765166949677223e-14,21.552339792251587,3.909654153746682e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,176,True,`xtol` termination condition is satisfied.
96,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,5,0.78539816339,101,644,92,0,234,4,0.6501158314260037,[ 0.06304003 -0.03152001  0.02101334 -0.01576001  0.01260801 -0.01050667],"[ 1.13954777e-09  2.81457661e-09 -3.71026381e-09 -5.96872496e-09
 -1.13114196e-09 -1.43125387e-09]","[array([2.23394636e-11]), array([  48.26822657,  640.88016259, 3014.94962343, 6531.30719454,
       6645.22755268, 2568.18038991])]","[array([[ 1.        , -0.50000001,  0.33333333, -0.25      ,  0.2       ,
        -0.16666667]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[644, 0]","[0, 0]","[0, 0]","[array([-0.06304003]), array([-2.12641369e-10,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[  48.26822657  640.88016259 3014.94962343 6531.30719454 6645.22755268
 2568.18038991]",5.968724958727023e-09,2.233946361229755e-11,5.391178131103516,19030432.38806617,1.0,1.0240000000000006e-08,1.0240000000000006e-08,1,101,True,`gtol` termination condition is satisfied.
97,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,5,1.57079632679,214,2156,308,0,510,2,0.6987285058259467,[ 0.10878436 -0.05439019  0.03625895 -0.02719319  0.02175545 -0.01813045],"[ 1.93525087e-06  1.02319245e-06 -1.85544976e-06  2.42198686e-06
 -1.03786222e-06 -4.73871592e-08]","[array([-2.84217094e-14]), array([  32.58775485,  419.1010412 , 1911.8454149 , 4018.90274124,
       3974.80042272, 1497.32063069])]","[array([[ 0.99999996, -0.5       ,  0.33333333, -0.25      ,  0.2       ,
        -0.16666667]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[2156, 0]","[0, 0]","[0, 0]","[array([-0.10878243]), array([-1.8852952e-09,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00])]",tr_interior_point,"[  32.58775485  419.1010412  1911.8454149  4018.90274124 3974.80042272
 1497.32063069]",2.4219868586042304e-06,2.842170943040401e-14,20.910070657730103,5.767066616639104e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,214,True,`xtol` termination condition is satisfied.
98,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,5,2.35619449019,202,1680,240,0,429,4,0.740762515543765,[ 0.12817674 -0.06408778  0.04272526 -0.0320439   0.02563504 -0.02136268],"[ 3.72941444e-07  4.07903631e-07 -1.97842596e-07  1.95736744e-07
 -2.34141747e-07  4.36774216e-08]","[array([0.]), array([  26.51423557,  327.44492163, 1443.84149706, 2948.43654285,
       2846.21285103, 1051.23424961])]","[array([[ 1.00000004, -0.50000001,  0.33333333, -0.25      ,  0.2       ,
        -0.16666667]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[1680, 0]","[0, 0]","[0, 0]","[array([-0.12817636]), array([-6.07780839e-10,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[  26.51423557  327.44492163 1443.84149706 2948.43654285 2846.21285103
 1051.23424961]",4.079036312470974e-07,0.0,16.111283779144287,2.470643912893443e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,202,True,`xtol` termination condition is satisfied.
99,power_small,Configuration to test the Power Pulses with differents shifts and n for Ito integrals up to theta.,PowerLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,5,3.14159265359,1000,7196,1028,0,1380,2,1.271851962534462,[ 0.0368665  -0.01843126  0.01229486 -0.0092129   0.0073678  -0.00614937],"[ 1.26072496e-07  1.92696462e-06  6.06924291e-06  3.68643138e-06
 -5.46979427e-06 -4.97937320e-06]","[array([2.13162821e-14]), array([  57.48516174,  626.81841263, 2052.91512358, 2849.71670099,
       1738.66238044,  376.10578474])]","[array([[ 1.00000005, -0.49999999,  0.33333333, -0.25      ,  0.2       ,
        -0.16666667]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[7196, 0]","[0, 0]","[0, 0]","[array([-0.03686637]), array([-4.49155318e-09,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[  57.48516174  626.81841263 2052.91512358 2849.71670099 1738.66238044
  376.10578474]",6.069242914172324e-06,2.1316282072803006e-14,115.36266922950745,4.3730518610369726e-05,1.0,2.560000000000001e-07,2.560000000000001e-07,0,1000,False,The maximum number of function evaluations is exceeded.
